2ndHourGroup1Control,2016-03-10_1200.jpg,62431
2ndHourGroup1Control,2016-03-11_0600.jpg,65923
2ndHourGroup1Control,2016-03-11_1200.jpg,70017
2ndHourGroup1Control,2016-03-12_0600.jpg,66379
2ndHourGroup1Control,2016-03-13_0600.jpg,82243
2ndHourGroup1Control,2016-03-13_1200.jpg,87820
2ndHourGroup1Control,2016-03-14_0600.jpg,90777
2ndHourGroup1Control,2016-03-14_1200.jpg,96706
2ndHourGroup1Control,2016-03-15_0600.jpg,104693
2ndHourGroup1Control,2016-03-15_1200.jpg,103862
2ndHourGroup1Control,2016-03-16_0600.jpg,114224
2ndHourGroup1Control,2016-03-16_1200.jpg,122610
2ndHourGroup1Control,2016-03-17_0600.jpg,137691
2ndHourGroup1Control,2016-03-17_1200.jpg,136432
2ndHourGroup1Control,2016-03-18_0600.jpg,169715
2ndHourGroup1Control,2016-03-18_1200.jpg,158078
2ndHourGroup1Control,2016-03-19_0600.jpg,194081
2ndHourGroup1Control,2016-03-19_1200.jpg,191275
2ndHourGroup1Control,2016-03-20_0600.jpg,222208
2ndHourGroup1Control,2016-03-20_1200.jpg,226720
2ndHourGroup1Control,2016-03-21_0600.jpg,253965
2ndHourGroup1Control,2016-03-21_1200.jpg,261441
2ndHourGroup1Control,2016-03-22_0600.jpg,292260
2ndHourGroup1Control,2016-03-22_1200.jpg,287124
2ndHourGroup1Control,2016-03-23_0600.jpg,355564
2ndHourGroup1Control,2016-03-23_1200.jpg,335087
2ndHourGroup1Control,2016-03-24_0600.jpg,420245
2ndHourGroup1Control,2016-03-24_1200.jpg,427611
2ndHourGroup1Control,2016-03-25_0600.jpg,497842
2ndHourGroup1Control,2016-03-25_1200.jpg,505545
2ndHourGroup1Control,2016-03-26_0600.jpg,556670
2ndHourGroup1Control,2016-03-26_1200.jpg,569462
2ndHourGroup1Control,2016-03-27_0600.jpg,610208
2ndHourGroup1Control,2016-03-27_1200.jpg,611926
2ndHourGroup1Control,2016-03-28_0600.jpg,665532
2ndHourGroup1Control,2016-03-28_1200.jpg,666834
2ndHourGroup3Control,2016-03-12_0600.jpg,99398
2ndHourGroup3Control,2016-03-13_0600.jpg,119538
2ndHourGroup3Control,2016-03-13_1200.jpg,126144
2ndHourGroup3Control,2016-03-14_0600.jpg,135348
2ndHourGroup3Control,2016-03-14_1200.jpg,126708
2ndHourGroup3Control,2016-03-15_0600.jpg,144142
2ndHourGroup3Control,2016-03-15_1200.jpg,144339
2ndHourGroup3Control,2016-03-16_0600.jpg,150211
2ndHourGroup3Control,2016-03-16_1200.jpg,166792
2ndHourGroup3Control,2016-03-17_0600.jpg,177788
2ndHourGroup3Control,2016-03-17_1200.jpg,202403
2ndHourGroup3Control,2016-03-18_0600.jpg,217962
2ndHourGroup3Control,2016-03-18_1200.jpg,231747
2ndHourGroup3Control,2016-03-19_0600.jpg,256015
2ndHourGroup3Control,2016-03-19_1200.jpg,263437
2ndHourGroup3Control,2016-03-20_0600.jpg,312276
2ndHourGroup3Control,2016-03-20_1200.jpg,310314
2ndHourGroup3Control,2016-03-21_0600.jpg,386264
2ndHourGroup3Control,2016-03-21_1200.jpg,387152
2ndHourGroup3Control,2016-03-22_0600.jpg,383032
2ndHourGroup3Control,2016-03-22_1200.jpg,396834
2ndHourGroup3Control,2016-03-23_0600.jpg,478074
2ndHourGroup3Control,2016-03-23_1200.jpg,482823
2ndHourGroup3Control,2016-03-24_0600.jpg,557680
2ndHourGroup3Control,2016-03-24_1200.jpg,579044
2ndHourGroup3Control,2016-03-25_0600.jpg,636839
2ndHourGroup3Control,2016-03-25_1200.jpg,649427
2ndHourGroup3Control,2016-03-26_0600.jpg,705738
2ndHourGroup3Control,2016-03-26_1200.jpg,738996
2ndHourGroup3Control,2016-03-27_0600.jpg,771774
2ndHourGroup3Control,2016-03-27_1200.jpg,783498
2ndHourGroup3Control,2016-03-28_0600.jpg,834938
2ndHourGroup3Control,2016-03-28_1200.jpg,849078
2ndHourGroup4Drought,2016-03-10_1200.jpg,61561
2ndHourGroup4Drought,2016-03-11_0600.jpg,67026
2ndHourGroup4Drought,2016-03-11_1200.jpg,67962
2ndHourGroup4Drought,2016-03-12_0600.jpg,78426
2ndHourGroup4Drought,2016-03-13_0600.jpg,83928
2ndHourGroup4Drought,2016-03-13_1200.jpg,83830
2ndHourGroup4Drought,2016-03-14_0600.jpg,87863
2ndHourGroup4Drought,2016-03-14_1200.jpg,88073
2ndHourGroup4Drought,2016-03-15_0600.jpg,99092
2ndHourGroup4Drought,2016-03-15_1200.jpg,98320
2ndHourGroup4Drought,2016-03-16_0600.jpg,110904
2ndHourGroup4Drought,2016-03-16_1200.jpg,111259
2ndHourGroup4Drought,2016-03-17_0600.jpg,121105
2ndHourGroup4Drought,2016-03-17_1200.jpg,121582
2ndHourGroup4Drought,2016-03-18_0600.jpg,134777
